Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Term_2,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business loan,Purpose_debt consolidation,Purpose_other,Purpose_take a trip,Term_Long Term,Term_Short Term,Credit_burden,Credit Default
0.20694199727756254,1.0756473140670004,-0.11095342154390785,0.1770499170222909,0.3383570770477745,-0.0067468784673324535,-0.3409788778582933,-1.8251198904256856,-0.3370990397177327,0.7276595139017106,0.9962736361824058,1.727200947281077,-0.20368300039879983,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.11298615074471996,0
-1.030717417104008,1.0756473140670004,-0.11095342154390785,-0.8415711152477163,-0.40012442750554217,-0.043235651734425035,-0.3409788778582933,-0.05642711340542391,-0.3370990397177327,-0.5673165864120518,-0.5821271809069067,-1.2273596791018455,0.4093189432564823,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.9016823590591039,1
-0.05976692871657234,-0.5724894673356696,-0.11095342154390785,-0.026674289431710546,-0.3717212927150301,-0.021970325803906048,-0.3409788778582933,0.11281960229191286,-0.3370990397177327,0.24820513893423407,-0.12866198119323416,-0.020246080015440947,-0.6123509628356546,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.062395989968990415,0
0.8504655872045267,0.5262683869327771,-0.11095342154390785,0.1770499170222909,0.7502025315102014,-0.045362184327476934,-0.3409788778582933,-0.3820009481819806,-0.3370990397177327,-0.5177665492668188,-0.5762690752422693,0.7588100778834049,0.16738750949386597,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.7944119760000112,0
0.3490380985587925,-0.8471789309027813,-0.11095342154390785,0.3807741234762923,-0.9255824211300175,-0.0002725545752519157,-0.3409788778582933,-0.1953127770501855,-0.3370990397177327,-0.7665436787680153,-0.3316034988610326,0.7008692959322583,1.1857880718865064,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.24870512568960934,0
0.7114661845979628,1.0756473140670004,-0.11095342154390785,-0.8415711152477163,0.6507915597434084,-0.03604058567878591,-0.3409788778582933,-0.2340715669045371,-0.3370990397177327,2.6943852110574555,0.0070906510964772185,1.4603882581804282,-0.20368300039879983,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.5006444870866872,1
0.21281372131581477,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,2.042545164478506,0.01107398634248465,-0.3409788778582933,-0.46856224552336667,-0.3370990397177327,0.8472984636927917,0.9305193889262708,-0.26676691783942186,0.2953005817366013,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.28945818280630914,1
1.148049932173882,1.0756473140670004,-0.11095342154390785,2.4180161880163067,0.3099539422572624,0.045887892105688714,-0.3409788778582933,0.6845117526436045,-0.3370990397177327,2.064098469132339,1.690817816972435,1.328323523631867,-1.0210189252725093,-1.6905693394114378,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,1.0120209261639797,1
-1.3115885087851036,1.0756473140670004,-0.11095342154390785,-1.2490195281557193,1.914731057921201,-0.049550725929414535,1.6647792271904904,0.47392232776829224,2.545731972691612,-0.985154334877684,-0.6876926360472108,-1.0127859294448498,0.981454090668079,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-1.256405920620392,1
0.6782076313431574,-0.2978000037685579,-0.11095342154390785,-0.23039849588571198,0.8922182054627624,-0.0030786440653733363,1.6647792271904904,0.7768868684631434,2.545731972691612,-0.2521732154494937,-0.376376163583619,0.5233575225739701,0.981454090668079,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.6497413759132087,0
-0.04432376311822832,-0.8471789309027813,-0.11095342154390785,-0.6378469087937149,0.18213983569995779,0.019002150141629075,-0.3409788778582933,-0.029295960507377882,-0.3370990397177327,0.002829760687826769,1.016777006008637,-0.07139496133266147,1.0223208869117644,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.03507871833710767,0
-0.5368445068245548,-0.5724894673356696,-0.11095342154390785,0.7882225363842952,0.5939852901623843,-0.02500018857528471,-0.3409788778582933,1.598573213375405,-0.3370990397177327,0.002829760687826769,0.10016279925811554,0.41577717055758656,0.4093189432564823,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6791247774044399,0
1.206121928156595,1.0756473140670004,-0.11095342154390785,0.1770499170222909,0.8070088010912256,-0.02294092525083161,-0.3409788778582933,0.24201556847308608,-0.3370990397177327,2.800417155829379,0.398388198858895,-0.18719267460984435,-4.045161847305234,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,1.3774721602458484,0
1.3542197512448617,1.0756473140670004,-0.11095342154390785,-0.23039849588571198,0.579783722767128,-0.025815656851768135,-0.3409788778582933,-2.083511822788032,-0.3370990397177327,0.7481983894023253,0.29389872231005504,2.6670826041412816,0.3684521470127968,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.9753051478514949,0
-0.31060568914190206,-1.3965578580370046,-0.11095342154390785,-0.026674289431710546,0.15373670090944522,-0.029353471243178556,-0.3409788778582933,2.632140942824791,-0.3370990397177327,-0.007247125104662362,0.13303992288618302,-0.16430145395476042,0.3275853507691113,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.31253723139883127,1
-0.7183906609322764,1.0756473140670004,-0.11095342154390785,0.3807741234762923,0.23894610528098198,-0.014434794878624016,-0.3409788778582933,0.056619357003102666,-0.3370990397177327,0.002829760687826769,-0.5976690938947206,0.23063499031427026,0.8179869056933371,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.8441064467131304,0
0.8948045524705924,-1.3965578580370046,-0.11095342154390785,-0.8415711152477163,-0.8971792863395054,-0.05437626631971629,-0.3409788778582933,1.6631711964659917,-0.3370990397177327,-0.9416375924107564,-0.807604472407035,0.7214965497093669,-0.07576992815606447,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.8510925883200142,1
-0.3208536884329691,1.0756473140670004,-0.11095342154390785,3.6403614267403155,0.7644040989054572,0.057065573430820124,-0.3409788778582933,0.3066135515636727,-0.3370990397177327,1.9433042075943483,1.058740171075734,0.4169510793091293,-1.0210189252725093,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.43933798760691845,0
-0.034692541562271834,1.0756473140670004,-0.11095342154390785,-0.23039849588571198,0.15373670090944522,-0.04443002446260783,1.6647792271904904,-1.3083360257009926,-0.3370990397177327,-1.181557331852313,-0.4215672644251081,0.7063195865644212,0.2458517582817404,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.1787978965208754,1
-0.784741711897819,-1.3965578580370046,-0.11095342154390785,-0.6378469087937149,-1.1812106342446274,-0.03633574675529085,-0.3409788778582933,0.683219792981793,-0.3370990397177327,-0.9014584172126787,-0.4592862917147637,-0.4420147243197348,0.4093189432564823,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7842787220933725,1
-0.7632019356101134,1.0756473140670004,3.5711291518158657,-0.23039849588571198,-0.1728993491814445,-0.02159691272107189,1.6647792271904904,1.507490057217679,-0.3370990397177327,0.002829760687826769,-0.19889947258046925,-0.1991833140006026,-0.12194940791142887,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.8085588914040509,0
-0.480029788532644,0.5262683869327771,-0.11095342154390785,-0.026674289431710546,-0.030883675228883585,-0.044759506594520326,5.676295437288058,1.0171913655601255,8.3113939975103,-1.1703893182988536,-0.5818282979648335,-0.6677406071163867,0.3275853507691113,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4008476757773847,1
0.45647603557092775,1.0756473140670004,-0.11095342154390785,0.5844983299302937,-0.10189151220516404,-0.03698098259695283,1.6647792271904904,2.502944976643618,2.545731972691612,2.232003776349865,-0.40991082968424786,0.6961736609260872,-0.44888377786091266,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.3690279327256078,1
-0.6337023334574866,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,1.0626370142058355,-0.03686840953521606,-0.3409788778582933,0.6942014501071924,-0.3370990397177327,-0.2992842611290289,-0.14354635170848654,0.45367765310739583,-0.3262833891298562,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.7942835392876183,1
-0.35217484793291004,-0.2978000037685579,-0.11095342154390785,-0.6378469087937149,-1.6924670604738465,-0.03368890696226048,-0.3409788778582933,-0.7915521609762998,-0.3370990397177327,-0.7395864046734585,-0.4130192122818106,0.2328151065671354,0.03089241003995518,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.43758186539539823,0
-0.7191734942114552,0.5262683869327771,-0.11095342154390785,-1.0452953217017178,0.011721026956884288,-0.016296368923929615,-0.3409788778582933,-0.3329064810331349,-0.3370990397177327,0.002829760687826769,-0.22233189523901917,-1.1233010533400902,1.1040544793991354,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.5761407861327588,0
-0.8162685430501987,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,0.2957523748620061,-0.04876546018168975,-0.3409788778582933,-1.760521907335099,-0.3370990397177327,-0.21109546444826413,-0.4906690006324645,-0.9849475219082643,0.12325136955068398,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7115089735118997,1
0.1043196710434055,-0.023110540201446223,-0.11095342154390785,-0.026674289431710546,-0.7693651797822005,-0.03571247638908972,-0.3409788778582933,0.6296034670166057,-0.3370990397177327,-0.046270988555830464,-0.11048989831517504,-0.8052556322971108,0.5727861282312242,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.2758156690227899,0
