APPLICATION_NUMBER,TARGET
123724268,0.06984188
123456549,0.21437985
123428178,0.19287854
123619984,0.08811571
123671104,0.035491206
123632747,0.04676008
123728867,0.05983332
123459592,0.0824833
123595888,0.020106403
123480224,0.03251094
123471321,0.08811571
123725319,0.059923038
123500343,0.056939416
123654690,0.094284676
123434840,0.038796913
123519890,0.08811571
123464497,0.088469006
123689418,0.028089795
123699541,0.029607276
123667053,0.11687047
123493724,0.08811571
123540873,0.016451925
123683158,0.08811571
123675730,0.033586286
123569456,0.10691765
123590315,0.057675455
123608042,0.21025594
123637247,0.032457057
123696300,0.033400513
123645299,0.19679268
123478448,0.023349004
123552626,0.090176135
123660023,0.09201051
123458715,0.06853522
123673488,0.020230915
123445200,0.01636445
123728923,0.08811571
123609395,0.03445049
123598270,0.113062814
123625898,0.038886864
123473077,0.09593213
123545605,0.025149237
123447425,0.08811571
123433257,0.02976023
123468285,0.08811571
123699079,0.18679549
123720024,0.09201343
123488000,0.27148226
123468623,0.05383462
123673653,0.02205721
123438396,0.04307986
123478434,0.14314157
123573573,0.05437021
123663154,0.08811571
123534174,0.08811571
123448203,0.08811571
123491207,0.04566261
123486104,0.05905046
123672936,0.039769568
123440414,0.098292656
123708919,0.044451214
123436816,0.03136421
123565375,0.039772462
123717492,0.022402037
123496348,0.08811571
123543275,0.08811571
123651430,0.08811571
123594082,0.17410415
123506762,0.052542474
123697915,0.07222014
123675858,0.07743566
123652118,0.08811571
123560179,0.046767667
123570441,0.08811571
123574171,0.06979364
123658397,0.03704876
123557517,0.04143916
123459087,0.08811571
123616578,0.029124243
123707428,0.08312703
123455128,0.20148608
123576408,0.08811571
123478469,0.020656014
123511244,0.0926906
123613368,0.23562494
123508859,0.014788373
123447568,0.05828512
123561385,0.048639983
123462302,0.07664651
123583551,0.063457616
123680994,0.2650487
123460039,0.050320424
123595981,0.08811571
123511880,0.082581975
123658934,0.10703308
123674856,0.1136107
123629953,0.08811571
123674296,0.029281061
123680752,0.07086862
123493031,0.022042885
123426225,0.08811571
123696163,0.08811571
123609069,0.13412793
123608197,0.013512144
123682131,0.025333978
123548371,0.03509772
123666065,0.027802054
123691224,0.061533198
123610127,0.030152153
123609811,0.040853266
123603556,0.1335509
123576819,0.07247816
123666101,0.024589712
123599019,0.049328107
123714219,0.05262478
123450631,0.07618436
123591297,0.068898946
123640295,0.08193116
123435383,0.06331155
123648025,0.0201661
123607172,0.069207214
123576615,0.10600822
123689086,0.016812062
123431889,0.016867822
123433520,0.067584306
123552179,0.045819648
123572473,0.05275923
123521600,0.0548455
123571125,0.03837931
123532513,0.056996834
123599387,0.08811571
123617258,0.14006096
123492753,0.5485211
123570720,0.031483434
123571431,0.07131833
123507927,0.1921674
123591436,0.110311165
123626222,0.22929251
123638226,0.035787735
123655607,0.043944318
123500036,0.083164945
123430009,0.08811571
123695265,0.22833486
123537332,0.06563004
123665539,0.15844233
123501885,0.067062385
123686004,0.07978236
123724589,0.08811571
123692159,0.12127215
123671030,0.05983332
123484855,0.07149292
123442196,0.03451476
123641644,0.05815452
123628192,0.056792367
123441332,0.063838445
123709933,0.05983332
123525643,0.08811571
123655422,0.023575572
123676869,0.168855
123576991,0.024860276
123691511,0.044103898
123590563,0.01635097
123606274,0.048480768
123685539,0.08811571
123712086,0.03351871
123439493,0.08811571
123725031,0.08793617
123438049,0.052091908
123499584,0.06572399
123694174,0.17580545
123573618,0.08811571
123496241,0.104492985
123452939,0.027843235
123618852,0.12703902
123492311,0.14009672
123493216,0.25247437
123534290,0.49342877
123490413,0.047364905
123674282,0.0785705
123555380,0.250287
123456321,0.024931524
123536170,0.039555468
123652190,0.13862555
123552380,0.22840509
123495749,0.043876022
123665864,0.14590102
123597405,0.04015898
123496507,0.041694578
123482113,0.020722918
123462055,0.0252631
123682157,0.025490554
123703385,0.03854006
123432509,0.022703394
123630016,0.12600304
123506364,0.052843586
123680991,0.02301097
123496863,0.092377044
123714126,0.058591343
123588643,0.0659801
123577735,0.038513936
123499268,0.07583974
123713945,0.03780129
123430500,0.09953037
123504335,0.108482555
123576696,0.18503256
123703429,0.108540535
123698704,0.050090417
123665335,0.07051047
123569862,0.041414883
123485895,0.025160046
123679092,0.11153723
123656332,0.048302773
123705996,0.25478745
123701874,0.0447507
123653512,0.061605856
123536231,0.21783423
123479428,0.031627215
123630707,0.08811571
123619817,0.061533198
123681462,0.08811571
123611410,0.100830756
123564670,0.078480445
123459040,0.045787197
123726057,0.08811571
123624839,0.12101711
123575870,0.056401882
123561429,0.22054166
123519183,0.027259307
123519881,0.07602323
123727183,0.08811571
123622905,0.0443479
123609128,0.11467653
123683566,0.22296499
123606681,0.26974633
123652413,0.058371138
123708269,0.13615794
123711013,0.023535931
123556691,0.042582702
123721561,0.10669478
123702835,0.08023138
123483517,0.09619201
123725101,0.06701853
123658312,0.08539972
123703391,0.07913409
123498197,0.09829107
123449019,0.056714445
123653882,0.08886501
123586486,0.02209798
123610487,0.14135352
123679327,0.038158502
123673392,0.022917708
123661393,0.04902522
123457415,0.06572399
123659635,0.03050428
123634239,0.032214083
123430996,0.054885745
123671944,0.14846256
123598860,0.036487907
123614404,0.08811571
123552108,0.08811571
123575779,0.06624381
123606379,0.074314594
123676060,0.08811571
123548820,0.07885714
123485786,0.02449829
123503051,0.21047094
123664515,0.08811571
123598454,0.20205346
123559220,0.15992145
123525508,0.07606648
123461947,0.065345064
123628510,0.08811571
123444892,0.16737108
123598346,0.095427565
123602122,0.07581288
123548716,0.076937005
123637505,0.042243112
123612575,0.03163825
123462279,0.044432204
123592793,0.08811571
123582892,0.18042897
123611064,0.03288761
123614860,0.08811571
123596548,0.1361169
123643469,0.044225365
123494414,0.031079601
123483589,0.031330496
123556084,0.14446309
123721051,0.025368929
123450541,0.08811571
123437585,0.08144262
123481754,0.08021911
123649740,0.08811571
123527684,0.2465226
123429040,0.32045072
123449777,0.082063474
123495100,0.06732052
123557624,0.1043897
123481937,0.021238439
123718429,0.18551552
