APPLICATION_NUMBER,TARGET
123724268,0.04617179
123456549,0.22671914
123428178,0.13073015
123619984,0.085812934
123671104,0.0236033
123632747,0.031235434
123728867,0.048667155
123459592,0.111292414
123595888,0.009053163
123480224,0.027292505
123471321,0.08510224
123725319,0.057286482
123500343,0.050000172
123654690,0.08604089
123434840,0.015840203
123519890,0.085812934
123464497,0.104644425
123689418,0.037423912
123699541,0.028240519
123667053,0.12251781
123493724,0.085812934
123540873,0.0085670585
123683158,0.085812934
123675730,0.025374612
123569456,0.10686901
123590315,0.0638391
123608042,0.26312554
123637247,0.026813112
123696300,0.038037892
123645299,0.114395134
123478448,0.01778358
123552626,0.08896979
123660023,0.09283857
123458715,0.11832875
123673488,0.015994588
123445200,0.023377635
123728923,0.08485867
123609395,0.02384163
123598270,0.11621883
123625898,0.044406567
123473077,0.061974656
123545605,0.017517919
123447425,0.08510224
123433257,0.03221901
123468285,0.08510224
123699079,0.13235238
123720024,0.060818773
123488000,0.2690879
123468623,0.038919598
123673653,0.019949436
123438396,0.032864265
123478434,0.091322415
123573573,0.06885623
123663154,0.085812934
123534174,0.085812934
123448203,0.08510224
123491207,0.046883043
123486104,0.047816243
123672936,0.05544551
123440414,0.0561423
123708919,0.040953953
123436816,0.021216957
123565375,0.0317844
123717492,0.032440536
123496348,0.085812934
123543275,0.085812934
123651430,0.085812934
123594082,0.14022258
123506762,0.047964722
123697915,0.08852011
123675858,0.08032597
123652118,0.085812934
123560179,0.043217383
123570441,0.085812934
123574171,0.103162006
123658397,0.030197412
123557517,0.03996816
123459087,0.08510224
123616578,0.023508511
123707428,0.06699784
123455128,0.15300389
123576408,0.085812934
123478469,0.019323993
123511244,0.13091396
123613368,0.27292347
123508859,0.019934941
123447568,0.052484408
123561385,0.04883081
123462302,0.07174573
123583551,0.04923633
123680994,0.2896448
123460039,0.045228418
123595981,0.085812934
123511880,0.08288191
123658934,0.091922805
123674856,0.08496953
123629953,0.085812934
123674296,0.031134013
123680752,0.07426934
123493031,0.02653481
123426225,0.079888135
123696163,0.08896844
123609069,0.1259871
123608197,0.010634846
123682131,0.01673658
123548371,0.045775946
123666065,0.019185252
123691224,0.059937138
123610127,0.027221438
123609811,0.011783306
123603556,0.14211082
123576819,0.08765185
123666101,0.025109893
123599019,0.039814334
123714219,0.028422652
123450631,0.05449243
123591297,0.08663701
123640295,0.081047535
123435383,0.0925049
123648025,0.014812486
123607172,0.05589099
123576615,0.07865993
123689086,0.008942784
123431889,0.017750693
123433520,0.05308937
123552179,0.034874845
123572473,0.02646951
123521600,0.043999158
123571125,0.038460143
123532513,0.05352398
123599387,0.085812934
123617258,0.10422165
123492753,0.3962946
123570720,0.025955224
123571431,0.062413983
123507927,0.24032788
123591436,0.11753182
123626222,0.18877424
123638226,0.028172527
123655607,0.02345879
123500036,0.09555221
123430009,0.079888135
123695265,0.15102924
123537332,0.051315494
123665539,0.16813214
123501885,0.06567301
123686004,0.06517499
123724589,0.08485867
123692159,0.11202669
123671030,0.04923633
123484855,0.06935629
123442196,0.03230612
123641644,0.07426023
123628192,0.073393285
123441332,0.081309
123709933,0.048667155
123525643,0.085812934
123655422,0.016724689
123676869,0.15607022
123576991,0.02414395
123691511,0.030601626
123590563,0.009784357
123606274,0.020115023
123685539,0.078315675
123712086,0.021085842
123439493,0.079888135
123725031,0.07793024
123438049,0.034490507
123499584,0.04923633
123694174,0.18382569
123573618,0.085812934
123496241,0.09822112
123452939,0.027921308
123618852,0.14359213
123492311,0.08411453
123493216,0.29926467
123534290,0.5289988
123490413,0.03379809
123674282,0.061770022
123555380,0.24709022
123456321,0.017744957
123536170,0.048272774
123652190,0.17083734
123552380,0.16607124
123495749,0.059790723
123665864,0.1520079
123597405,0.03141827
123496507,0.031588856
123482113,0.018993992
123462055,0.024594625
123682157,0.03216703
123703385,0.04114042
123432509,0.009113801
123630016,0.10811346
123506364,0.06534659
123680991,0.03347295
123496863,0.08558174
123714126,0.035576664
123588643,0.06707968
123577735,0.021764286
123499268,0.06553893
123713945,0.050140925
123430500,0.10604084
123504335,0.15488671
123576696,0.16371368
123703429,0.096017085
123698704,0.03442653
123665335,0.05313815
123569862,0.03765253
123485895,0.01817055
123679092,0.066682555
123656332,0.053847764
123705996,0.22301634
123701874,0.0366065
123653512,0.055345256
123536231,0.27153587
123479428,0.050039187
123630707,0.085812934
123619817,0.056362715
123681462,0.085812934
123611410,0.069707364
123564670,0.061810322
123459040,0.048444476
123726057,0.08485867
123624839,0.16309634
123575870,0.023512922
123561429,0.38889456
123519183,0.024299093
123519881,0.049657915
123727183,0.08485867
123622905,0.038566705
123609128,0.12916178
123683566,0.16494663
123606681,0.24293642
123652413,0.05878512
123708269,0.16084471
123711013,0.022404715
123556691,0.039806504
123721561,0.10857164
123702835,0.08816401
123483517,0.106508404
123725101,0.06074344
123658312,0.07285702
123703391,0.06652587
123498197,0.1219904
123449019,0.05282317
123653882,0.08687362
123586486,0.0158778
123610487,0.122383736
123679327,0.03665769
123673392,0.022226214
123661393,0.039028287
123457415,0.048812382
123659635,0.020204138
123634239,0.02260276
123430996,0.08170802
123671944,0.14595394
123598860,0.03032092
123614404,0.085812934
123552108,0.085812934
123575779,0.047224134
123606379,0.071527615
123676060,0.085812934
123548820,0.054194894
123485786,0.017713917
123503051,0.29912665
123664515,0.085812934
123598454,0.20219052
123559220,0.12846221
123525508,0.051793445
123461947,0.061346292
123628510,0.085812934
123444892,0.10484715
123598346,0.10751758
123602122,0.0516035
123548716,0.07753636
123637505,0.037827212
123612575,0.048004977
123462279,0.040172234
123592793,0.085812934
123582892,0.17906359
123611064,0.024505135
123614860,0.085812934
123596548,0.104931176
123643469,0.03786344
123494414,0.025939124
123483589,0.0154190995
123556084,0.08286155
123721051,0.0072227903
123450541,0.08510224
123437585,0.042401552
123481754,0.07042105
123649740,0.085812934
123527684,0.30088168
123429040,0.44673917
123449777,0.06420222
123495100,0.07928663
123557624,0.13246563
123481937,0.01550084
123718429,0.11405413
123663519,0.02040383
123540365,0.03823481
123444261,0.08510224
123622149,0.04788374
123650637,0.040242307
123534000,0.060228016
123600570,0.11769896
123646237,0.026440509
123454388,0.08510224
123454153,0.22449607
123644089,0.085812934
123555068,0.06738116
123698426,0.08896844
123433404,0.057099916
123546695,0.10079933
123505780,0.085812934
123685819,0.19724633
123608882,0.022492932
123696828,0.08896844
123678755,0.12008386
123545322,0.17073046
123541941,0.2651208
123451395,0.0668536
123439808,0.0752645
123571852,0.085812934
123691980,0.10601199
123550091,0.085812934
123442292,0.097499736
123709056,0.017128438
123641420,0.012478877
123682623,0.085812934
123495589,0.011095262
123463445,0.0675881
123684118,0.026612908
123489465,0.09456961
123604190,0.052201312
123607874,0.0447472
123679172,0.046757158
123646934,0.085812934
123606470,0.04038086
123729142,0.13003863
123483737,0.34439325
123654607,0.13557208
123485407,0.04689812
123440884,0.040030837
123555440,0.03431351
123646150,0.037314713
123633529,0.024993952
123572586,0.17515558
123529503,0.084705755
123650583,0.031488154
123677020,0.05586163
123516094,0.02474569
123696710,0.08896844
123531119,0.085812934
123660355,0.07041638
123657909,0.072173804
123606420,0.085812934
123513779,0.031183062
123449847,0.08510224
123713224,0.08461669
123579200,0.18489695
123565369,0.42700356
123476809,0.071698494
123636722,0.07095459
123581037,0.08377786
123541854,0.034267467
123636367,0.059007697
123725987,0.19513871
123717848,0.08485867
123544418,0.085812934
123543619,0.04628205
123602606,0.015024116
123455879,0.19112319
123601295,0.16295667
123538958,0.07775083
123462587,0.020757187
123677363,0.085812934
123644689,0.017440898
123577809,0.016206976
123462593,0.033048585
123639102,0.028351298
123611080,0.029490251
123669243,0.19345342
123450935,0.018109804
123678610,0.21897042
123673769,0.09857213
123615898,0.18045004
123579560,0.0405753
123659815,0.022256447
123543624,0.022127287
123699678,0.019563982
123431269,0.06462475
123707544,0.027940124
123681853,0.04160217
123429058,0.024519917
123588610,0.22485755
123590900,0.0149327
123507575,0.029959999
123698605,0.1508056
123564683,0.08115684
123540755,0.10040703
123642649,0.11129249
123533582,0.051145494
123549528,0.031270687
123661951,0.01928549
123660285,0.255075
123656929,0.11649853
123503600,0.07327043
123707699,0.1330562
123661001,0.021895753
123608825,0.02846089
123693693,0.5873924
123486091,0.17586143
123703910,0.055200603
123425443,0.079888135
123484321,0.026166478
123559404,0.19764951
123504246,0.06614049
123477217,0.031732913
123689685,0.18699858
123523123,0.09615954
123459313,0.07512468
123520611,0.0347291
123427062,0.045710623
123559891,0.30174553
123613692,0.047694728
123656988,0.016517004
123703706,0.08485867
123551214,0.13077484
123615994,0.03913423
123688273,0.029178206
123666976,0.08630785
123513114,0.22662559
123604250,0.059202656
123654082,0.04246182
123636224,0.47180033
123549108,0.028743831
123672991,0.06947989
123687822,0.09777415
123464046,0.031301193
123695595,0.07207491
123671167,0.25500542
123603658,0.034808356
123513251,0.085812934
123710906,0.06271192
123675318,0.027699972
123463870,0.1337625
123607824,0.056662362
123472971,0.043854225
123690383,0.19576041
123636762,0.1380154
123524861,0.085812934
123490002,0.013445011
123587773,0.04923633
123466912,0.22782679
123708859,0.052217737
123518418,0.14310944
123719527,0.27732205
123642704,0.020753518
123555993,0.085812934
123590906,0.031685714
123484942,0.21240433
123628018,0.030943787
123462260,0.042413298
123484840,0.0947662
123563842,0.1164956
123433369,0.02426752
123726753,0.023241546
123516134,0.44833136
123686218,0.20067622
123553259,0.070176736
123497350,0.040436223
123584871,0.10262276
123712125,0.019822907
123484061,0.085812934
123625893,0.085812934
123646920,0.11393683
123451446,0.027543614
123442361,0.16032335
123641678,0.09655335
123633617,0.034333646
123680919,0.085812934
123497969,0.23282403
123483126,0.061757114
123495547,0.03544692
123688483,0.05112206
123502232,0.10047515
123689548,0.025655778
123502280,0.03961834
123487175,0.19672406
123547383,0.047784515
123506275,0.085812934
123717674,0.11853508
123583718,0.050764546
123686611,0.23211844
123643251,0.027901001
123595365,0.024195928
123683581,0.028874971
123479608,0.05179043
123455648,0.013744589
123715984,0.08485867
123466804,0.03805764
123677928,0.18441083
123437685,0.01980319
123545142,0.31714073
123683585,0.085812934
123589632,0.031657904
123675679,0.00500691
123718435,0.109764375
123585349,0.069895744
123541700,0.085812934
123455139,0.15668763
123708637,0.08485867
123474266,0.08510224
123541029,0.039083745
123568092,0.085812934
123508233,0.085812934
123504509,0.103208765
123447772,0.20816363
123698273,0.12322355
123611178,0.042098265
123504186,0.04923633
123672763,0.2234602
123455628,0.21963441
123641502,0.018856497
123643766,0.01567365
123472157,0.04017629
123552163,0.09085336
123489059,0.21377139
123681260,0.085812934
123726514,0.08485867
123561588,0.03760842
123549881,0.074304774
123591467,0.085812934
123500488,0.09557354
123648638,0.085812934
123674636,0.085812934
123662102,0.04083704
123575264,0.020957455
123529009,0.22067721
123608559,0.024107901
123485249,0.027724847
123681243,0.026457092
123446133,0.008971754
123660290,0.071163684
123555612,0.024505181
123628689,0.016438043
123701642,0.04366475
123449748,0.08510224
123698107,0.13970618
123428876,0.051438157
123512528,0.10393514
123426953,0.079888135
123622629,0.011645116
123606664,0.11708786
123704197,0.095740035
123728712,0.0122390045
123432742,0.12863791
123522497,0.32061288
123572320,0.014717643
123723551,0.08485867
123697955,0.08896844
123672276,0.04979073
123549105,0.10108125
123603391,0.06086953
123638144,0.036253836
123700677,0.025868712
123514036,0.054197934
123646327,0.121108845
123503794,0.036032587
123662732,0.029364523
123598450,0.019036995
123660430,0.17975281
123472390,0.027231524
123580504,0.07291686
123456003,0.12507643
123560738,0.12975925
123502102,0.025550377
123511260,0.15834643
123682993,0.024495622
123675526,0.06538754
123536093,0.06704063
123708572,0.05509003
123474070,0.08868386
123446701,0.45560166
123600179,0.085812934
123503541,0.07933691
123659318,0.36158472
123487844,0.2023861
123520561,0.16814725
123710379,0.038580313
123531572,0.03762066
123721710,0.08485867
123474989,0.10832664
123562118,0.114397705
123614083,0.12380081
123469707,0.0071658273
123697586,0.06688639
123701436,0.033190817
123429123,0.031211914
123506473,0.104469046
123497814,0.085812934
123641541,0.085812934
123662084,0.026523843
123687027,0.078315675
123597400,0.085812934
123479695,0.08510224
123724131,0.08485867
123728483,0.15211593
123651501,0.028028406
123560993,0.013950403
123460330,0.083318375
123500844,0.011884381
123481830,0.03350853
123688931,0.028292792
123458045,0.07057267
123548288,0.054332934
123712411,0.08485867
123534032,0.06762753
123590530,0.4227483
123539826,0.042861722
123462257,0.059027676
123516883,0.085812934
123462841,0.08510224
123682283,0.060028132
123605712,0.085812934
123712724,0.1859443
123611258,0.024698868
123713754,0.012362377
123656940,0.044441417
123460399,0.23958263
123548908,0.049488317
123607111,0.027002353
123648829,0.04767535
123489790,0.085812934
123516591,0.083882615
123715652,0.011937959
123667136,0.29511753
123426441,0.038742118
123567100,0.026628686
123636640,0.018521436
123683319,0.06523563
123480631,0.31813404
123452366,0.26980266
123593673,0.24377143
123484710,0.085812934
123447029,0.08475009
123512390,0.085812934
123655783,0.039040215
123503839,0.015486124
123524459,0.060489316
123692537,0.044677522
123674493,0.085812934
123626995,0.051985417
123646065,0.05796543
123588860,0.08437833
123490970,0.018659411
123460998,0.2798311
123592408,0.076041535
123668387,0.085812934
123458611,0.036106963
123683945,0.07478852
123431278,0.14399835
123624516,0.06650445
123725812,0.04382659
123484993,0.15146008
123617117,0.030768046
123700209,0.02363637
