APPLICATION_NUMBER,TARGET
123724268,0.057270024
123456549,0.24032788
123428178,0.1759594
123619984,0.087162554
123671104,0.027514005
123632747,0.024888698
123728867,0.05211362
123459592,0.089193165
123595888,0.0064230734
123480224,0.027931511
123471321,0.087162554
123725319,0.0552844
123500343,0.041906986
123654690,0.09363822
123434840,0.032694653
123519890,0.087162554
123464497,0.093791336
123689418,0.024957897
123699541,0.029837515
123667053,0.12932952
123493724,0.087162554
123540873,0.007880575
123683158,0.087162554
123675730,0.031429853
123569456,0.095569864
123590315,0.064952366
123608042,0.21114032
123637247,0.039593093
123696300,0.03569734
123645299,0.25709584
123478448,0.016557656
123552626,0.07451471
123660023,0.09962927
123458715,0.04355297
123673488,0.017555842
123445200,0.013845784
123728923,0.0878295
123609395,0.03225475
123598270,0.12230732
123625898,0.03768632
123473077,0.043326568
123545605,0.02308535
123447425,0.087162554
123433257,0.03683127
123468285,0.087162554
123699079,0.31285784
123720024,0.10345766
123488000,0.31062597
123468623,0.053281527
123673653,0.016497897
123438396,0.030810721
123478434,0.09274353
123573573,0.05338781
123663154,0.087162554
123534174,0.087162554
123448203,0.087162554
123491207,0.035852574
123486104,0.04468018
123672936,0.036886334
123440414,0.085569665
123708919,0.03844067
123436816,0.022477832
123565375,0.037723616
123717492,0.016418912
123496348,0.087162554
123543275,0.087162554
123651430,0.087162554
123594082,0.14652604
123506762,0.058672894
123697915,0.07965155
123675858,0.07859589
123652118,0.087162554
123560179,0.047897086
123570441,0.087162554
123574171,0.062226072
123658397,0.03039258
123557517,0.03780379
123459087,0.087162554
123616578,0.030575464
123707428,0.076199785
123455128,0.25368702
123576408,0.087162554
123478469,0.016136277
123511244,0.103623636
123613368,0.2555927
123508859,0.009608031
123447568,0.05274558
123561385,0.045823514
123462302,0.074242264
123583551,0.057748698
123680994,0.2777002
123460039,0.053683743
123595981,0.087162554
123511880,0.08419864
123658934,0.10512842
123674856,0.09630989
123629953,0.087162554
123674296,0.0226873
123680752,0.058056816
123493031,0.017841192
123426225,0.087162554
123696163,0.08927705
123609069,0.13590614
123608197,0.0104110995
123682131,0.021010304
123548371,0.032040115
123666065,0.026604269
123691224,0.06268974
123610127,0.029905468
123609811,0.028461576
123603556,0.16052508
123576819,0.07620809
123666101,0.015969932
123599019,0.04741716
123714219,0.04189435
123450631,0.07395185
123591297,0.058589052
123640295,0.06656148
123435383,0.0546741
123648025,0.015009698
123607172,0.0647115
123576615,0.106752306
123689086,0.007029357
123431889,0.01201944
123433520,0.06745407
123552179,0.039359845
123572473,0.049528338
123521600,0.056322113
123571125,0.03151714
123532513,0.05462999
123599387,0.087162554
123617258,0.14377148
123492753,0.58507127
123570720,0.020259835
123571431,0.07136061
123507927,0.2097077
123591436,0.099263124
123626222,0.19587672
123638226,0.025702063
123655607,0.042163305
123500036,0.07039532
123430009,0.087162554
123695265,0.23239325
123537332,0.07376816
123665539,0.16699208
123501885,0.062468365
123686004,0.081426725
123724589,0.0878295
123692159,0.11453533
123671030,0.051702514
123484855,0.07545464
123442196,0.02942682
123641644,0.044101946
123628192,0.06235486
123441332,0.04590905
123709933,0.05112553
123525643,0.087162554
123655422,0.013152551
123676869,0.19035475
123576991,0.017513167
123691511,0.042438693
123590563,0.013293349
123606274,0.05844403
123685539,0.087162554
123712086,0.02413523
123439493,0.087162554
123725031,0.068067156
123438049,0.032259032
123499584,0.059824202
123694174,0.21981424
123573618,0.087162554
123496241,0.10446033
123452939,0.029828053
123618852,0.097297534
123492311,0.17925209
123493216,0.2545629
123534290,0.41122362
123490413,0.03346596
123674282,0.072562814
123555380,0.24797557
123456321,0.021844624
123536170,0.03300995
123652190,0.1399179
123552380,0.24156226
123495749,0.04067784
123665864,0.14400516
123597405,0.035757933
123496507,0.034090266
123482113,0.016997838
123462055,0.015824933
123682157,0.01858923
123703385,0.031298656
123432509,0.015619084
123630016,0.11441905
123506364,0.05297145
123680991,0.018681213
123496863,0.089331076
123714126,0.049034834
123588643,0.063498765
123577735,0.026834834
123499268,0.07040568
123713945,0.03333714
123430500,0.06667669
123504335,0.1137209
123576696,0.20507072
123703429,0.079721384
123698704,0.035437964
123665335,0.0742125
123569862,0.038490485
123485895,0.022588426
123679092,0.14021629
123656332,0.041865893
123705996,0.2629379
123701874,0.0374318
123653512,0.05828339
123536231,0.24127409
123479428,0.033220313
123630707,0.087162554
123619817,0.056604896
123681462,0.087162554
123611410,0.07637622
123564670,0.056243557
123459040,0.042123336
123726057,0.0878295
123624839,0.112558804
123575870,0.04691144
123561429,0.21204373
123519183,0.02526952
123519881,0.07874892
123727183,0.0878295
123622905,0.03764581
123609128,0.12336403
123683566,0.25454554
123606681,0.29191786
123652413,0.041396845
123708269,0.1415566
123711013,0.017785845
123556691,0.030455422
123721561,0.086451925
123702835,0.087895915
123483517,0.09084505
123725101,0.059236154
123658312,0.08426676
123703391,0.075678185
123498197,0.0976094
123449019,0.043978415
123653882,0.087569594
123586486,0.029137002
123610487,0.15429375
123679327,0.03322307
123673392,0.019975279
123661393,0.052835017
123457415,0.059824202
123659635,0.031499445
123634239,0.03170989
123430996,0.040824108
123671944,0.14863451
123598860,0.031486046
123614404,0.087162554
123552108,0.087162554
123575779,0.055491515
123606379,0.06902514
123676060,0.087162554
123548820,0.08285407
123485786,0.023582885
123503051,0.23230475
123664515,0.087162554
123598454,0.1905927
123559220,0.1637293
123525508,0.074291326
123461947,0.05870118
123628510,0.087162554
123444892,0.15936214
123598346,0.10875538
123602122,0.07305441
123548716,0.0789314
123637505,0.039838567
123612575,0.030627398
123462279,0.0430457
123592793,0.087162554
123582892,0.1591072
123611064,0.026708154
123614860,0.087162554
123596548,0.14381726
123643469,0.045204684
123494414,0.025501112
123483589,0.03480488
123556084,0.12607856
123721051,0.013478652
123450541,0.087162554
123437585,0.06595441
123481754,0.05422818
123649740,0.087162554
123527684,0.26025447
123429040,0.4886382
123449777,0.07201438
123495100,0.065856844
123557624,0.10210919
123481937,0.0132248495
123718429,0.14555915
123663519,0.0536124
123540365,0.02606664
123444261,0.087162554
123622149,0.041965708
123650637,0.038015913
123534000,0.06516149
123600570,0.10911136
123646237,0.017743247
123454388,0.087162554
123454153,0.18897714
123644089,0.087162554
123555068,0.060604785
123698426,0.08622582
123433404,0.029021403
123546695,0.18020216
123505780,0.087162554
123685819,0.20615172
123608882,0.029163215
123696828,0.08622582
123678755,0.062305182
123545322,0.072284594
123541941,0.22851813
123451395,0.0638028
123439808,0.07973478
123571852,0.087162554
123691980,0.13734096
123550091,0.087162554
123442292,0.07160785
123709056,0.034298014
123641420,0.00614767
123682623,0.087162554
123495589,0.014976349
123463445,0.0845535
123684118,0.042534854
123489465,0.09979381
123604190,0.11742427
123607874,0.051917665
123679172,0.04609667
123646934,0.087162554
123606470,0.057570174
123729142,0.11396133
123483737,0.40172294
123654607,0.13912115
123485407,0.05240904
123440884,0.030636761
123555440,0.046936892
123646150,0.033686314
123633529,0.05835298
123572586,0.14889576
123529503,0.08228573
123650583,0.027589183
123677020,0.050914165
123516094,0.026909582
123696710,0.08622582
123531119,0.087162554
123660355,0.08679609
123657909,0.09071366
123606420,0.087162554
123513779,0.032791812
123449847,0.087162554
123713224,0.07278204
123579200,0.1624819
123565369,0.33761284
123476809,0.08885138
123636722,0.06290122
123581037,0.09702852
123541854,0.034829654
123636367,0.046404894
123725987,0.24994121
123717848,0.0878295
123544418,0.087162554
123543619,0.049460992
123602606,0.017583735
123455879,0.22543913
123601295,0.10414442
123538958,0.0706786
123462587,0.022922501
123677363,0.087162554
123644689,0.019334007
123577809,0.017822042
123462593,0.024724197
123639102,0.024017245
123611080,0.035175152
123669243,0.12365321
123450935,0.022328507
123678610,0.21811348
123673769,0.071656026
123615898,0.12755746
123579560,0.036892705
123659815,0.022947347
123543624,0.023967372
123699678,0.0080041
123431269,0.04710535
123707544,0.017368967
123681853,0.04599678
123429058,0.040265907
123588610,0.2682695
123590900,0.008806941
123507575,0.036595333
123698605,0.13060342
123564683,0.08925606
123540755,0.08215883
123642649,0.15605876
123533582,0.039614085
123549528,0.03807971
123661951,0.025191369
123660285,0.14976083
123656929,0.14909166
123503600,0.052352946
123707699,0.09336776
123661001,0.030895593
123608825,0.030337166
123693693,0.67228466
123486091,0.19861025
123703910,0.030339336
123425443,0.087162554
123484321,0.019720146
123559404,0.2100786
123504246,0.05714148
123477217,0.047886267
123689685,0.20861483
123523123,0.09403908
123459313,0.057546698
123520611,0.16429394
123427062,0.059824202
123559891,0.2815045
123613692,0.061858855
123656988,0.020025233
123703706,0.08622582
123551214,0.12580433
123615994,0.019690681
123688273,0.026948972
123666976,0.14759168
123513114,0.22834665
123604250,0.06254978
123654082,0.028291518
123636224,0.4882848
123549108,0.03328838
123672991,0.11675711
123687822,0.08794335
123464046,0.040591087
123695595,0.08703776
123671167,0.19187191
123603658,0.018710759
123513251,0.087162554
123710906,0.0766676
123675318,0.024097944
123463870,0.10258228
123607824,0.1672315
123472971,0.020146796
123690383,0.23199375
123636762,0.16624074
123524861,0.087162554
123490002,0.008330545
123587773,0.057748698
123466912,0.2939243
123708859,0.05367499
123518418,0.110603146
123719527,0.21425784
123642704,0.020372499
123555993,0.087162554
123590906,0.023490041
123484942,0.1909983
123628018,0.030442936
123462260,0.037368618
123484840,0.07302478
123563842,0.0919856
123433369,0.020505026
123726753,0.032087747
123516134,0.35988238
123686218,0.1825484
123553259,0.14509249
123497350,0.042620476
123584871,0.04467004
123712125,0.017400611
123484061,0.087162554
123625893,0.087162554
123646920,0.10184304
123451446,0.03296475
123442361,0.1313011
123641678,0.06823564
123633617,0.042203613
123680919,0.087162554
123497969,0.24144988
123483126,0.036390167
123495547,0.039603956
123688483,0.051702514
123502232,0.0823236
123689548,0.021651728
123502280,0.047017705
123487175,0.14470416
123547383,0.036604386
123506275,0.087162554
123717674,0.11149295
123583718,0.048359666
123686611,0.2688336
123643251,0.016555794
123595365,0.026170762
123683581,0.046801575
123479608,0.026417602
123455648,0.012888766
123715984,0.08622582
123466804,0.039607964
123677928,0.20654956
123437685,0.020199362
123545142,0.25499117
123683585,0.087162554
123589632,0.017200528
123675679,0.007090957
123718435,0.086381935
123585349,0.091377296
123541700,0.087162554
123455139,0.088474646
