APPLICATION_NUMBER,TARGET
123724268,0.04752758
123456549,0.10487037
123428178,0.16001628
123619984,0.041553874
123671104,0.06610564
123632747,0.034332715
123728867,0.03690271
123459592,0.09500424
123595888,0.011472895
123480224,0.03303879
123471321,0.03534082
123725319,0.03198016
123500343,0.030135557
123654690,0.058203302
123434840,0.01714159
123519890,0.041553874
123464497,0.050604273
123689418,0.024975145
123699541,0.036751688
123667053,0.100577265
123493724,0.03534082
123540873,0.016725205
123683158,0.03649514
123675730,0.017727736
123569456,0.08437373
123590315,0.051348645
123608042,0.1953463
123637247,0.026010832
123696300,0.02960474
123645299,0.27767462
123478448,0.016536674
123552626,0.076065056
123660023,0.064663626
123458715,0.03868684
123673488,0.024472702
123445200,0.014420339
123728923,0.039060246
123609395,0.028532987
123598270,0.05199697
123625898,0.029973181
123473077,0.0648038
123545605,0.01978214
123447425,0.03534082
123433257,0.017363051
123468285,0.03534082
123699079,0.07894745
123720024,0.047835127
123488000,0.22058617
123468623,0.035069827
123673653,0.009128825
123438396,0.051420383
123478434,0.07131015
123573573,0.113315605
123663154,0.037863422
123534174,0.041553874
123448203,0.03534082
123491207,0.025862025
123486104,0.04742514
123672936,0.028169254
123440414,0.08425872
123708919,0.037584715
123436816,0.05272388
123565375,0.027658869
123717492,0.022523021
123496348,0.03534082
123543275,0.041553874
123651430,0.037863422
123594082,0.10118778
123506762,0.031765413
123697915,0.052827884
123675858,0.10374561
123652118,0.037863422
123560179,0.0326818
123570441,0.041553874
123574171,0.043508876
123658397,0.01673246
123557517,0.025871132
123459087,0.03534082
123616578,0.034708273
123707428,0.07007954
123455128,0.10933592
123576408,0.041553874
123478469,0.015768154
123511244,0.055357136
123613368,0.12008511
123508859,0.00889241
123447568,0.027747065
123561385,0.04040259
123462302,0.06386426
123583551,0.03926423
123680994,0.17871293
123460039,0.02259434
123595981,0.041553874
123511880,0.0762046
123658934,0.18544872
123674856,0.052561376
123629953,0.041553874
123674296,0.01619225
123680752,0.0573316
123493031,0.021059828
123426225,0.040605564
123696163,0.03649514
123609069,0.08508405
123608197,0.015376903
123682131,0.026930703
123548371,0.02034096
123666065,0.017319707
123691224,0.029331965
123610127,0.021348888
123609811,0.020332297
123603556,0.12692587
123576819,0.051752597
123666101,0.063747145
123599019,0.037270993
123714219,0.03870834
123450631,0.057952143
123591297,0.08006811
123640295,0.04927217
123435383,0.050998647
123648025,0.028541012
123607172,0.05425937
123576615,0.06806381
123689086,0.010104261
123431889,0.023754008
123433520,0.055206235
123552179,0.014743008
123572473,0.023880675
123521600,0.06269282
123571125,0.019736966
123532513,0.03000056
123599387,0.041553874
123617258,0.07224479
123492753,0.5108676
123570720,0.028190754
123571431,0.032525156
123507927,0.16506968
123591436,0.09130874
123626222,0.26604474
123638226,0.022604182
123655607,0.029010642
123500036,0.03929769
123430009,0.032314118
123695265,0.28171688
123537332,0.07247241
123665539,0.1121558
123501885,0.039475486
123686004,0.060619004
123724589,0.039060246
123692159,0.08972786
123671030,0.03447421
123484855,0.09629377
123442196,0.013706241
123641644,0.02976872
123628192,0.037872214
123441332,0.026802123
123709933,0.03447421
123525643,0.041553874
123655422,0.016051145
123676869,0.07431817
123576991,0.01778174
123691511,0.030166665
123590563,0.01987507
123606274,0.034052674
123685539,0.03649514
123712086,0.04043722
123439493,0.032314118
123725031,0.048126657
123438049,0.01593286
123499584,0.03534082
123694174,0.13608892
123573618,0.041553874
123496241,0.078926645
123452939,0.031516884
123618852,0.08280205
123492311,0.03803656
123493216,0.21786211
123534290,0.47844103
123490413,0.031396523
123674282,0.07428418
123555380,0.24722818
123456321,0.019768478
123536170,0.015721733
123652190,0.19121024
123552380,0.16939016
123495749,0.04814939
123665864,0.2005157
